,Review Id,Content,ID
1527,7,"Trusted Vendor, Responsive.. well packed received in a very good condition.. a Very beautiful Mobile phone, haven't used yet but Hope it would work great... thanks Seller",112
1528,8,"I Give 5 Star Rating on this product. The seller is very cooperative, honest, friendly and has fast delivery service. Give me the original product. same as show in add. Thanks seller and thanks Daraz.",112
1529,9,So i ordered white color accidentally but mene seller ko chat me kh dia k mugha green chahiya and he said ok but seller ne bhi galti se white bhj dia. Jb mugha deliver hua to mene unse contact kia and unho ne mugha replace krna ki offer ki k ap is shop pr ja kr clr change krwa le. Amazing after sales. And the product i got is genuine box packed.,112
1530,10,bat acha mobhil phone ha good service ha aor fast Delivery ha thank you draz and seller ❤❤,112
1531,11,"Seller: I had a remarkable experience with this seller. They were highly responsive, and my order arrived in just 4 days, faster than the estimated 10-14 days. The phone was brand new, PTA approved, and well-packaged. Phone: Impressive The phone is excellent. It excels in camera quality, touch sensitivity, screen resolution, and speed, all receiving a perfect 10/10 rating. The only drawback is the 5000mAh battery's faster drain.",112
1532,12,"Honest seller and a good one, seller should dispatch the phone on next working day or in 2 days. Mine was dispatched a bit later but thankfully leopard didn’t take much time to deliver. I collected it myself on Saturday else could have been Monday.",112
1533,13,yar boht jaldi receive hwa boht acha mob Mila boht he acha Banda ha yar jis na Bajha boht respect sa bat karta Hain or reply bi fast ha or Jo Kuch kah doo bai kar deta boht trusted Banda ha 3rd mob ha Jo is bai sa order karwa raha hamesha original Mila Masha Allah Allah inhain kamiyab Kara ameen,112
1534,14,Orignal Mobile Phone PTA Approved Non Acctive Fast Delivery Service Thanks For Seller And Daraz Online Shopping,112
1535,15,got my phone I am already a fan of daraz satisfaction level infinity,112
1536,1,very very beautiful mobile ..i very happy.. price b okk.thanks daraz and seller ..thanku,113
1537,2,thank you Daraz. kam price m achi chiz. saller bht acha h. mobile bht acha h. jaisa dikha waisa paya,113
1538,3,Awesome mobile recieved on time very fast processor lovely color seller are very cooperative totally satisfied 👌👍,113
1539,4,very very beautiful mobile ..i very happy.. price b okk.thanks daraz and seller ..thanku,113
1540,5,it's fantastic very beautiful mobile and seller is very honest,113
1541,6,use kr ka chk Kiya ha boht acha ha mbl phone delivery time hui ha colour boht pyra ha thanks seller,113
1542,7,wow what a phone im. surprised when i saw this phone infinix has no competetion with spark neo7 ultra its an amazing phone very impressive and build quality in this price range top class specialy camera believe u will be very happy to buy this phone dnt think read my. coment and order it .. thanks for comfortablr and safe service,113
1543,8,It was good experience seller is also cooperative. Recommended person.,113
1544,9,I ordered Blue colour Received Yellow colour...Baki Phone to ok hai market price Sy kafi Sasta Mila...11:11 sale Sy pin pack hi bahja...thank U daraz...Thank u Seller 🥰,113
1545,10,The mobile is exact as shown in advertisement. received a little bit late but that was the problem of TCS I'm satisfied. Thanks seller. Thanks Daraz,113
1546,11,"i,m v.happy bohut acha mobile ha jesa dikhaya ha wessa hi ha .i,m satisfied.Thanks draz Thanks dealer.❤️",113
1547,12,Superb,113
1548,13,"Excellent beautiful mobile received, great feel. Seller is responsive and cooperative.",113
1549,14,Thankyou seller and daraz. Quick and safe delivery. product is ok👍,113
1550,15,"packed well, and at lowest price 👍👍 add more products",113
1551,1,Amazing phone within the discounted price of #11.11 I would recommend everyone if you are looking to get the basics done alright and don’t want to spend too much this is the right choice. Quality is not cheap like other phones in this budget. However I do have one complaint as the phone down have a case in the box and no warranty card. #11.11,114
1552,2,i am using this mobile for 5 days now. best mobile for basic tasks like whatsapp call youtube etc. i received it on 11.11 sale at price 15k which is too good deal. everyone appriciate its look. working smooth and battery timing is too good. 👍,114
1553,3,"Received Brand new box packed mobile. Quality Seems to be good. Performance is also fine. Excellent product, Original and value for Money.",114
1554,4,"Received Brand new box packed mobile. Quality Seems to be good. Performance is also fine. Excellent product, Original and value for Money.",114
1555,5,Many thanks daraz team and same specs as in description and mobile is very well.. Its surprise gift to my mother and she is very happy after getting this 😍,114
1556,6,beautiful cell.. original honor x5 seal peck..,114
1557,7,nice products nice quality fast delivery,114
1558,8,Mashallah bhoot acha phone ha or as price ma bhoot he best ha Thanks bahi Allah pak khouss rhky ap ko🥰,114
1559,9,amazing product timely delivered highly recommend,114
1560,10,"Reached safely with outstanding paking, beautiful set",114
1561,11,Original Phone Good Price Thanks Daraz❤️,114
1562,12,Perfect 💪,114
1563,13,same and sent as shown.quality is as per price. #11.11,114
1564,14,bht oSm mobile h itne paiso ki hisab se or saller b bht cooperative hai mne un se jo color bola unho ne same wohi color send kia.,114
1565,15,very nice phone. timely received thanx draz,114
1566,1,very fast delivery and origional sealed pack mobile I am satisfied,115
1567,2,سام سنگ 2023 کی بہترین پروڈکٹ ہے بہترین ڈسکاؤنٹ شکریہ,115
1568,3,"not recommended, not a good set, camera not good,touch very poor, performance also poor, charger not included in box. be careful",115
1569,4,Allhamdullilah 🥰 Very Good mobile recieved on time good features but only concern is warranty because seller is not properly guiding about that,115
1570,5,سام سنگ 2023 کی بہترین پروڈکٹ ہے بہترین ڈسکاؤنٹ شکریہ,115
1571,6,Very nice mobile with fast delivery by daraz,115
1572,7,Buhat acha experience hy,115
1573,8,"amazing choice of phonenin this price range currently. bcz i used note 20 ultra before this and now using this A14. not big differencebof performance in this price. phone was well packed and new untouched. so don't hesitate to buy samsung A14, 6/128",115
1574,9,Very satisfied with the delivery time and packaging. This was a gift to my mother and she is really happy,115
1575,10,It is a good phone in the price range and delivery was very fast. Thank you.,115
1576,11,"First Experience to purchase cellphone at this platform. I am satisfied with the seller and also delivery service as i just received within 2 days, willing to purchase more in future. ✌🏻",115
1577,12,quality is good but the saller didn't send changing adopter only send cable which is out of mind that why he send mobile without charging adopter.The packing and only cable video attached,115
1578,13,Delivery on time Full packed and safe 10/10,115
1579,14,bhot achi thi ap logo ki sarvice or shukariya ap ka k ap ne time pr apna order humhy diya,115
1580,15,Awesome set and outstanding delivery service,115
1581,1,#11.11 its my Best Purchase of 11 11 sale on Daraz .. Got a huge Discount of 12k From Daraz and HBL .. Box Pack .. Official PTA Approved .. Genuine Samsung Device .. Honestly i am really Greatful to Daraz for their efforts .. Delivering such Quality Services and Affordable Prices .. Original Product .. I for Sure Recommend the Seller and the Product .. Thank You Daraz .. 👍,116
1582,2,"This phone is awesome. Properly packed, genuine product. fast delivery",116
1583,3,Best phone.. same as shown.. market competitive price and comes sealed packed. Delivered in just under 24 hours. Thank You seller.,116
1584,4,"This phone is awesome. Properly packed, genuine product. fast delivery",116
1585,5,GOOD Experience. First it was sent by draz through a bike rider but when he came to know price of the shipment he refused to deliver it and hence attempted delivery became unsuccessful on11-11-2023. Later it was delivered next day through delivery van. Thanks to ALMIGHTY ALLAH that I have received it in original condition without any damage. Valuable shipment should be handled and delivered with great care in future.,116
1586,6,"very nice and looked authentic 👍 but the delivery time was too late, I have got this after 8 days.",116
1587,7,it is a fantastic item it is awesome item,116
1588,8,Original Product. Fone is Good. Will update my review after using the fone for 7 days,116
1589,9,Good Quality samsung A34 and Best Daraz store,116
1590,10,#RWC2 Good phone. Original Samsung. Nice packaging. Fast delivery. Overall a wonderful experience shopping from Daraz Mall #RWC2,116
1591,11,#11.11 Daraz #11.11 always fulfils the Desire. The product is superb 👌 and according to the prescribed. Fast Shipping. Delivery on time. Seller Service is Excellent. Recommended Seller,116
1592,12,Very nice phone. Bought at a very reasonable price from market. 100% original. PTA approved.,116
1593,13,Superb. I am so happy to find Sasta and behtreen mobile than market by using HBL Voucher. Thank you Daraz Thank you Samsung,116
1594,14,💯 Original product,116
1595,15,Original mobile,116
